* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 05-13-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 01-25-2022
* Calibration Pure Dye CY5 is expired = No
* Calibration Pure Dye CY5 performed on = 01-25-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 01-25-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 01-25-2022
* Calibration Pure Dye MUSTANG PURPLE is expired = No
* Calibration Pure Dye MUSTANG PURPLE performed on = 01-25-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 01-25-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 01-25-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 01-25-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 01-25-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 01-25-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 01-25-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 01-25-2022
* Chemistry = OTHER
* Date Created = 2023-03-02 18:19:31 PM CET
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = D:\Synology\CL_Synology\Medulloblastoma\Genotyping\Genotyping\IDT\Genotyping_V146_IDT_qPCR-new_09Feb23\2023-02-09_Genotyping_v146.eds
* Experiment Name = EpiGe_TEMPLATE_QS5_V2
* Experiment Run End Time = 2023-02-09 11:09:13 AM CET
* Experiment Type = Genotyping
* Instrument Name =       272526216
* Instrument Serial Number = 272526216
* Instrument Type = QuantStudio™ 5 System
* Passive Reference = ROX
* Post-read Stage/Step = Stage 3, Step 1
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Sample Setup]
Well	Well Position	Sample Name	Sample Color	SNP Assay Name	SNP Assay Color	Task	Allele1 Name	Allele1 Color	Allele1 Reporter	Allele1 Quencher	Allele2 Name	Allele2 Color	Allele2 Reporter	Allele2 Quencher	Comments
2	A2	26	cg02227036-Allele 2_Unmethylated	1.023	-0.005
2	A2	27	cg02227036-Allele 2_Unmethylated	1.023	-0.007
2	A2	28	cg02227036-Allele 2_Unmethylated	1.030	-0.002
2	A2	29	cg02227036-Allele 2_Unmethylated	1.034	0.001
2	A2	30	cg02227036-Allele 2_Unmethylated	1.033	-0.001
2	A2	31	cg02227036-Allele 2_Unmethylated	1.029	-0.007
2	A2	32	cg02227036-Allele 2_Unmethylated	1.031	-0.006
2	A2	33	cg02227036-Allele 2_Unmethylated	1.042	0.002
2	A2	34	cg02227036-Allele 2_Unmethylated	1.044	0.002
2	A2	35	cg02227036-Allele 2_Unmethylated	1.041	-0.002
2	A2	36	cg02227036-Allele 2_Unmethylated	1.041	-0.003
2	A2	37	cg02227036-Allele 2_Unmethylated	1.043	-0.003
2	A2	38	cg02227036-Allele 2_Unmethylated	1.049	0.002
2	A2	39	cg02227036-Allele 2_Unmethylated	1.051	0.002
2	A2	40	cg02227036-Allele 2_Unmethylated	1.044	-0.007
3	A3	1	cg10333416-Allele 2_Unmethylated	0.988	-0.014
3	A3	2	cg10333416-Allele 2_Unmethylated	0.989	-0.015
3	A3	3	cg10333416-Allele 2_Unmethylated	0.996	-0.010
3	A3	4	cg10333416-Allele 2_Unmethylated	1.000	-0.008
3	A3	5	cg10333416-Allele 2_Unmethylated	1.003	-0.007
3	A3	6	cg10333416-Allele 2_Unmethylated	1.009	-0.002
3	A3	7	cg10333416-Allele 2_Unmethylated	1.014	0.001
3	A3	8	cg10333416-Allele 2_Unmethylated	1.017	0.003
3	A3	9	cg10333416-Allele 2_Unmethylated	1.018	0.002
3	A3	10	cg10333416-Allele 2_Unmethylated	1.017	-0.000
3	A3	11	cg10333416-Allele 2_Unmethylated	1.019	0.000
3	A3	12	cg10333416-Allele 2_Unmethylated	1.025	0.004
3	A3	13	cg10333416-Allele 2_Unmethylated	1.024	0.001
3	A3	14	cg10333416-Allele 2_Unmethylated	1.020	-0.005
3	A3	15	cg10333416-Allele 2_Unmethylated	1.026	-0.000
3	A3	16	cg10333416-Allele 2_Unmethylated	1.033	0.006
3	A3	17	cg10333416-Allele 2_Unmethylated	1.039	0.010
3	A3	18	cg10333416-Allele 2_Unmethylated	1.039	0.008
3	A3	19	cg10333416-Allele 2_Unmethylated	1.034	0.002
3	A3	20	cg10333416-Allele 2_Unmethylated	1.033	-0.002
3	A3	21	cg10333416-Allele 2_Unmethylated	1.038	0.002
3	A3	22	cg10333416-Allele 2_Unmethylated	1.043	0.005
3	A3	23	cg10333416-Allele 2_Unmethylated	1.043	0.004
3	A3	24	cg10333416-Allele 2_Unmethylated	1.048	0.007
3	A3	25	cg10333416-Allele 2_Unmethylated	1.046	0.003
3	A3	26	cg10333416-Allele 2_Unmethylated	1.043	-0.002
3	A3	27	cg10333416-Allele 2_Unmethylated	1.046	-0.000
3	A3	28	cg10333416-Allele 2_Unmethylated	1.049	0.001
3	A3	29	cg10333416-Allele 2_Unmethylated	1.047	-0.002
3	A3	30	cg10333416-Allele 2_Unmethylated	1.052	0.000
3	A3	31	cg10333416-Allele 2_Unmethylated	1.055	0.002
3	A3	32	cg10333416-Allele 2_Unmethylated	1.051	-0.003
3	A3	33	cg10333416-Allele 2_Unmethylated	1.051	-0.005
3	A3	34	cg10333416-Allele 2_Unmethylated	1.059	0.001
3	A3	35	cg10333416-Allele 2_Unmethylated	1.061	0.002
3	A3	36	cg10333416-Allele 2_Unmethylated	1.062	0.000
3	A3	37	cg10333416-Allele 2_Unmethylated	1.056	-0.007
3	A3	38	cg10333416-Allele 2_Unmethylated	1.060	-0.005
3	A3	39	cg10333416-Allele 2_Unmethylated	1.063	-0.004
3	A3	40	cg10333416-Allele 2_Unmethylated	1.063	-0.005
3	A3	1	cg10333416-Allele 1_Methylated	1.779	-0.009
3	A3	2	cg10333416-Allele 1_Methylated	1.783	-0.007
3	A3	3	cg10333416-Allele 1_Methylated	1.788	-0.004
3	A3	4	cg10333416-Allele 1_Methylated	1.787	-0.007
3	A3	5	cg10333416-Allele 1_Methylated	1.790	-0.006
3	A3	6	cg10333416-Allele 1_Methylated	1.803	0.005
3	A3	7	cg10333416-Allele 1_Methylated	1.811	0.011
3	A3	8	cg10333416-Allele 1_Methylated	1.808	0.006
3	A3	9	cg10333416-Allele 1_Methylated	1.806	0.002
3	A3	10	cg10333416-Allele 1_Methylated	1.799	-0.007
3	A3	11	cg10333416-Allele 1_Methylated	1.802	-0.006
3	A3	12	cg10333416-Allele 1_Methylated	1.809	-0.000
3	A3	13	cg10333416-Allele 1_Methylated	1.813	0.002
3	A3	14	cg10333416-Allele 1_Methylated	1.808	-0.006
3	A3	15	cg10333416-Allele 1_Methylated	1.816	-0.000
3	A3	16	cg10333416-Allele 1_Methylated	1.823	0.005
3	A3	17	cg10333416-Allele 1_Methylated	1.829	0.009
3	A3	18	cg10333416-Allele 1_Methylated	1.829	0.007
3	A3	19	cg10333416-Allele 1_Methylated	1.826	0.002
3	A3	20	cg10333416-Allele 1_Methylated	1.825	-0.000
3	A3	21	cg10333416-Allele 1_Methylated	1.831	0.003
3	A3	22	cg10333416-Allele 1_Methylated	1.829	-0.000
3	A3	23	cg10333416-Allele 1_Methylated	1.826	-0.005
3	A3	24	cg10333416-Allele 1_Methylated	1.828	-0.006
3	A3	25	cg10333416-Allele 1_Methylated	1.833	-0.003
3	A3	26	cg10333416-Allele 1_Methylated	1.835	-0.003
3	A3	27	cg10333416-Allele 1_Methylated	1.841	0.001
3	A3	28	cg10333416-Allele 1_Methylated	1.848	0.007
3	A3	29	cg10333416-Allele 1_Methylated	1.841	-0.003
3	A3	30	cg10333416-Allele 1_Methylated	1.843	-0.002
3	A3	31	cg10333416-Allele 1_Methylated	1.845	-0.003
3	A3	32	cg10333416-Allele 1_Methylated	1.852	0.002
3	A3	33	cg10333416-Allele 1_Methylated	1.861	0.009
3	A3	34	cg10333416-Allele 1_Methylated	1.864	0.011
3	A3	35	cg10333416-Allele 1_Methylated	1.865	0.010
3	A3	36	cg10333416-Allele 1_Methylated	1.864	0.007
3	A3	37	cg10333416-Allele 1_Methylated	1.858	-0.002
3	A3	38	cg10333416-Allele 1_Methylated	1.863	0.002
3	A3	39	cg10333416-Allele 1_Methylated	1.865	0.001
3	A3	40	cg10333416-Allele 1_Methylated	1.855	-0.010
4	A4	1	cg12925355-Allele 2_Unmethylated	1.007	-0.024
4	A4	2	cg12925355-Allele 2_Unmethylated	1.012	-0.021
4	A4	3	cg12925355-Allele 2_Unmethylated	1.020	-0.015
4	A4	4	cg12925355-Allele 2_Unmethylated	1.028	-0.009
4	A4	5	cg12925355-Allele 2_Unmethylated	1.032	-0.007
4	A4	6	cg12925355-Allele 2_Unmethylated	1.041	0.000
4	A4	7	cg12925355-Allele 2_Unmethylated	1.044	0.002
4	A4	8	cg12925355-Allele 2_Unmethylated	1.042	-0.002
4	A4	9	cg12925355-Allele 2_Unmethylated	1.043	-0.003
4	A4	10	cg12925355-Allele 2_Unmethylated	1.050	0.002
4	A4	11	cg12925355-Allele 2_Unmethylated	1.053	0.003
4	A4	12	cg12925355-Allele 2_Unmethylated	1.058	0.007
4	A4	13	cg12925355-Allele 2_Unmethylated	1.058	0.004
4	A4	14	cg12925355-Allele 2_Unmethylated	1.059	0.004
4	A4	15	cg12925355-Allele 2_Unmethylated	1.062	0.005
4	A4	16	cg12925355-Allele 2_Unmethylated	1.064	0.006
4	A4	17	cg12925355-Allele 2_Unmethylated	1.067	0.007
4	A4	18	cg12925355-Allele 2_Unmethylated	1.066	0.004
4	A4	19	cg12925355-Allele 2_Unmethylated	1.066	0.002
4	A4	20	cg12925355-Allele 2_Unmethylated	1.070	0.004
4	A4	21	cg12925355-Allele 2_Unmethylated	1.071	0.003
4	A4	22	cg12925355-Allele 2_Unmethylated	1.071	0.001
4	A4	23	cg12925355-Allele 2_Unmethylated	1.071	-0.001
4	A4	24	cg12925355-Allele 2_Unmethylated	1.074	0.001
4	A4	25	cg12925355-Allele 2_Unmethylated	1.078	0.003
4	A4	26	cg12925355-Allele 2_Unmethylated	1.074	-0.003
4	A4	27	cg12925355-Allele 2_Unmethylated	1.072	-0.006
4	A4	28	cg12925355-Allele 2_Unmethylated	1.078	-0.002
4	A4	29	cg12925355-Allele 2_Unmethylated	1.085	0.003
4	A4	30	cg12925355-Allele 2_Unmethylated	1.085	0.001
4	A4	31	cg12925355-Allele 2_Unmethylated	1.086	0.000
4	A4	32	cg12925355-Allele 2_Unmethylated	1.092	0.004
4	A4	33	cg12925355-Allele 2_Unmethylated	1.094	0.005
4	A4	34	cg12925355-Allele 2_Unmethylated	1.097	0.005
4	A4	35	cg12925355-Allele 2_Unmethylated	1.091	-0.003
4	A4	36	cg12925355-Allele 2_Unmethylated	1.091	-0.004
4	A4	37	cg12925355-Allele 2_Unmethylated	1.092	-0.005
4	A4	38	cg12925355-Allele 2_Unmethylated	1.090	-0.009
4	A4	39	cg12925355-Allele 2_Unmethylated	1.095	-0.005
4	A4	40	cg12925355-Allele 2_Unmethylated	1.099	-0.004
4	A4	1	cg12925355-Allele 1_Methylated	1.857	0.008
4	A4	2	cg12925355-Allele 1_Methylated	1.861	0.008
4	A4	3	cg12925355-Allele 1_Methylated	1.856	-0.002
4	A4	4	cg12925355-Allele 1_Methylated	1.861	-0.001
4	A4	5	cg12925355-Allele 1_Methylated	1.863	-0.003
4	A4	6	cg12925355-Allele 1_Methylated	1.872	0.001
4	A4	7	cg12925355-Allele 1_Methylated	1.879	0.005
4	A4	8	cg12925355-Allele 1_Methylated	1.879	-0.000
4	A4	9	cg12925355-Allele 1_Methylated	1.882	-0.002
4	A4	10	cg12925355-Allele 1_Methylated	1.887	-0.001
4	A4	11	cg12925355-Allele 1_Methylated	1.893	0.001
4	A4	12	cg12925355-Allele 1_Methylated	1.906	0.009
4	A4	13	cg12925355-Allele 1_Methylated	1.907	0.006
4	A4	14	cg12925355-Allele 1_Methylated	1.891	-0.014
4	A4	15	cg12925355-Allele 1_Methylated	1.892	-0.018
4	A4	16	cg12925355-Allele 1_Methylated	1.903	-0.011
4	A4	17	cg12925355-Allele 1_Methylated	1.909	-0.009
4	A4	18	cg12925355-Allele 1_Methylated	1.918	-0.005
4	A4	19	cg12925355-Allele 1_Methylated	1.921	-0.005
4	A4	20	cg12925355-Allele 1_Methylated	1.919	-0.012
4	A4	21	cg12925355-Allele 1_Methylated	1.921	-0.014
4	A4	22	cg12925355-Allele 1_Methylated	1.923	-0.017
4	A4	23	cg12925355-Allele 1_Methylated	1.927	-0.017
4	A4	24	cg12925355-Allele 1_Methylated	1.925	-0.023
4	A4	25	cg12925355-Allele 1_Methylated	1.926	-0.026
4	A4	26	cg12925355-Allele 1_Methylated	1.928	-0.029
4	A4	27	cg12925355-Allele 1_Methylated	1.925	-0.036
4	A4	28	cg12925355-Allele 1_Methylated	1.926	-0.039
4	A4	29	cg12925355-Allele 1_Methylated	1.937	-0.033
4	A4	30	cg12925355-Allele 1_Methylated	1.951	-0.023
4	A4	31	cg12925355-Allele 1_Methylated	1.949	-0.029
4	A4	32	cg12925355-Allele 1_Methylated	1.952	-0.030
4	A4	33	cg12925355-Allele 1_Methylated	1.960	-0.027
4	A4	34	cg12925355-Allele 1_Methylated	1.962	-0.029
4	A4	35	cg12925355-Allele 1_Methylated	1.952	-0.043
4	A4	36	cg12925355-Allele 1_Methylated	1.955	-0.045
4	A4	37	cg12925355-Allele 1_Methylated	1.957	-0.047
4	A4	38	cg12925355-Allele 1_Methylated	1.961	-0.048
4	A4	39	cg12925355-Allele 1_Methylated	1.962	-0.051
4	A4	40	cg12925355-Allele 1_Methylated	1.959	-0.058
5	A5	1	cg18849583-Allele 2_Unmethylated	0.998	-0.014
5	A5	2	cg18849583-Allele 2_Unmethylated	1.002	-0.012
5	A5	3	cg18849583-Allele 2_Unmethylated	1.008	-0.007
5	A5	4	cg18849583-Allele 2_Unmethylated	1.013	-0.004
5	A5	5	cg18849583-Allele 2_Unmethylated	1.012	-0.006
5	A5	6	cg18849583-Allele 2_Unmethylated	1.019	-0.001
5	A5	7	cg18849583-Allele 2_Unmethylated	1.020	-0.002
5	A5	8	cg18849583-Allele 2_Unmethylated	1.016	-0.007
5	A5	9	cg18849583-Allele 2_Unmethylated	1.020	-0.005
5	A5	10	cg18849583-Allele 2_Unmethylated	1.025	-0.001
5	A5	11	cg18849583-Allele 2_Unmethylated	1.027	-0.001
5	A5	12	cg18849583-Allele 2_Unmethylated	1.031	0.001
5	A5	13	cg18849583-Allele 2_Unmethylated	1.035	0.004
5	A5	14	cg18849583-Allele 2_Unmethylated	1.040	0.008
5	A5	15	cg18849583-Allele 2_Unmethylated	1.041	0.006
5	A5	16	cg18849583-Allele 2_Unmethylated	1.041	0.005
5	A5	17	cg18849583-Allele 2_Unmethylated	1.040	0.002
5	A5	18	cg18849583-Allele 2_Unmethylated	1.041	0.002
5	A5	19	cg18849583-Allele 2_Unmethylated	1.044	0.004
5	A5	20	cg18849583-Allele 2_Unmethylated	1.041	-0.001
5	A5	21	cg18849583-Allele 2_Unmethylated	1.044	0.001
5	A5	22	cg18849583-Allele 2_Unmethylated	1.050	0.004
5	A5	23	cg18849583-Allele 2_Unmethylated	1.054	0.007
5	A5	24	cg18849583-Allele 2_Unmethylated	1.054	0.005
5	A5	25	cg18849583-Allele 2_Unmethylated	1.053	0.003
5	A5	26	cg18849583-Allele 2_Unmethylated	1.055	0.003
5	A5	27	cg18849583-Allele 2_Unmethylated	1.053	-0.000
5	A5	28	cg18849583-Allele 2_Unmethylated	1.053	-0.002
5	A5	29	cg18849583-Allele 2_Unmethylated	1.052	-0.004
5	A5	30	cg18849583-Allele 2_Unmethylated	1.059	0.001
5	A5	31	cg18849583-Allele 2_Unmethylated	1.065	0.006
5	A5	32	cg18849583-Allele 2_Unmethylated	1.067	0.005
5	A5	33	cg18849583-Allele 2_Unmethylated	1.062	-0.001
5	A5	34	cg18849583-Allele 2_Unmethylated	1.064	-0.000
5	A5	35	cg18849583-Allele 2_Unmethylated	1.063	-0.003
5	A5	36	cg18849583-Allele 2_Unmethylated	1.060	-0.007
5	A5	37	cg18849583-Allele 2_Unmethylated	1.063	-0.006
5	A5	38	cg18849583-Allele 2_Unmethylated	1.064	-0.007
5	A5	39	cg18849583-Allele 2_Unmethylated	1.068	-0.005
5	A5	40	cg18849583-Allele 2_Unmethylated	1.066	-0.008
5	A5	1	cg18849583-Allele 1_Methylated	1.811	-0.000
5	A5	2	cg18849583-Allele 1_Methylated	1.809	-0.006
5	A5	3	cg18849583-Allele 1_Methylated	1.810	-0.010
5	A5	4	cg18849583-Allele 1_Methylated	1.828	0.004
5	A5	5	cg18849583-Allele 1_Methylated	1.835	0.006
5	A5	6	cg18849583-Allele 1_Methylated	1.841	0.008
5	A5	7	cg18849583-Allele 1_Methylated	1.838	0.001
5	A5	8	cg18849583-Allele 1_Methylated	1.833	-0.009
5	A5	9	cg18849583-Allele 1_Methylated	1.834	-0.012
5	A5	10	cg18849583-Allele 1_Methylated	1.839	-0.012
5	A5	11	cg18849583-Allele 1_Methylated	1.841	-0.013
5	A5	12	cg18849583-Allele 1_Methylated	1.845	-0.014
5	A5	13	cg18849583-Allele 1_Methylated	1.848	-0.015
5	A5	14	cg18849583-Allele 1_Methylated	1.855	-0.013
5	A5	15	cg18849583-Allele 1_Methylated	1.857	-0.015
5	A5	16	cg18849583-Allele 1_Methylated	1.863	-0.014
5	A5	17	cg18849583-Allele 1_Methylated	1.865	-0.016
5	A5	18	cg18849583-Allele 1_Methylated	1.867	-0.019
5	A5	19	cg18849583-Allele 1_Methylated	1.871	-0.019
5	A5	20	cg18849583-Allele 1_Methylated	1.864	-0.030
5	A5	21	cg18849583-Allele 1_Methylated	1.867	-0.032
5	A5	22	cg18849583-Allele 1_Methylated	1.872	-0.031
5	A5	23	cg18849583-Allele 1_Methylated	1.875	-0.033
5	A5	24	cg18849583-Allele 1_Methylated	1.874	-0.037
5	A5	25	cg18849583-Allele 1_Methylated	1.877	-0.039
5	A5	26	cg18849583-Allele 1_Methylated	1.878	-0.043
5	A5	27	cg18849583-Allele 1_Methylated	1.877	-0.048
5	A5	28	cg18849583-Allele 1_Methylated	1.878	-0.051
5	A5	29	cg18849583-Allele 1_Methylated	1.883	-0.051
5	A5	30	cg18849583-Allele 1_Methylated	1.893	-0.045
5	A5	31	cg18849583-Allele 1_Methylated	1.897	-0.046
5	A5	32	cg18849583-Allele 1_Methylated	1.896	-0.051
5	A5	33	cg18849583-Allele 1_Methylated	1.887	-0.065
5	A5	34	cg18849583-Allele 1_Methylated	1.890	-0.065
5	A5	35	cg18849583-Allele 1_Methylated	1.899	-0.061
5	A5	36	cg18849583-Allele 1_Methylated	1.892	-0.072
5	A5	37	cg18849583-Allele 1_Methylated	1.890	-0.078
5	A5	38	cg18849583-Allele 1_Methylated	1.898	-0.075
5	A5	39	cg18849583-Allele 1_Methylated	1.912	-0.066
5	A5	40	cg18849583-Allele 1_Methylated	1.913	-0.069
6	A6	1	cg01268345-Allele 1_Methylated	1.844	-0.010
6	A6	2	cg01268345-Allele 1_Methylated	1.851	-0.005
6	A6	3	cg01268345-Allele 1_Methylated	1.860	0.003
6	A6	4	cg01268345-Allele 1_Methylated	1.862	0.002
6	A6	5	cg01268345-Allele 1_Methylated	1.855	-0.007
6	A6	6	cg01268345-Allele 1_Methylated	1.860	-0.003
6	A6	7	cg01268345-Allele 1_Methylated	1.863	-0.002
6	A6	8	cg01268345-Allele 1_Methylated	1.872	0.005
6	A6	9	cg01268345-Allele 1_Methylated	1.872	0.003
6	A6	10	cg01268345-Allele 1_Methylated	1.866	-0.004
6	A6	11	cg01268345-Allele 1_Methylated	1.873	0.001
6	A6	12	cg01268345-Allele 1_Methylated	1.875	0.002
6	A6	13	cg01268345-Allele 1_Methylated	1.875	-0.000
6	A6	14	cg01268345-Allele 1_Methylated	1.878	0.001
6	A6	15	cg01268345-Allele 1_Methylated	1.877	-0.002
6	A6	16	cg01268345-Allele 1_Methylated	1.879	-0.002
6	A6	17	cg01268345-Allele 1_Methylated	1.881	-0.002
6	A6	18	cg01268345-Allele 1_Methylated	1.892	0.007
6	A6	19	cg01268345-Allele 1_Methylated	1.893	0.007
6	A6	20	cg01268345-Allele 1_Methylated	1.895	0.007
6	A6	21	cg01268345-Allele 1_Methylated	1.898	0.008
6	A6	22	cg01268345-Allele 1_Methylated	1.901	0.010
6	A6	23	cg01268345-Allele 1_Methylated	1.895	0.001
6	A6	24	cg01268345-Allele 1_Methylated	1.894	-0.001
6	A6	25	cg01268345-Allele 1_Methylated	1.902	0.005
6	A6	26	cg01268345-Allele 1_Methylated	1.908	0.009
6	A6	27	cg01268345-Allele 1_Methylated	1.903	0.003
6	A6	28	cg01268345-Allele 1_Methylated	1.903	0.001
6	A6	29	cg01268345-Allele 1_Methylated	1.900	-0.004
6	A6	30	cg01268345-Allele 1_Methylated	1.916	0.010
6	A6	31	cg01268345-Allele 1_Methylated	1.921	0.013
6	A6	32	cg01268345-Allele 1_Methylated	1.916	0.007
6	A6	33	cg01268345-Allele 1_Methylated	1.923	0.012
6	A6	34	cg01268345-Allele 1_Methylated	1.927	0.014
6	A6	35	cg01268345-Allele 1_Methylated	1.927	0.012
6	A6	36	cg01268345-Allele 1_Methylated	1.916	-0.001
6	A6	37	cg01268345-Allele 1_Methylated	1.914	-0.004
6	A6	38	cg01268345-Allele 1_Methylated	1.925	0.005
6	A6	39	cg01268345-Allele 1_Methylated	1.933	0.011
6	A6	40	cg01268345-Allele 1_Methylated	1.927	0.004
6	A6	1	cg01268345-Allele 2_Unmethylated	0.999	-0.013
6	A6	2	cg01268345-Allele 2_Unmethylated	1.003	-0.011
6	A6	3	cg01268345-Allele 2_Unmethylated	1.006	-0.009
6	A6	4	cg01268345-Allele 2_Unmethylated	1.014	-0.003
6	A6	5	cg01268345-Allele 2_Unmethylated	1.013	-0.005
6	A6	6	cg01268345-Allele 2_Unmethylated	1.013	-0.007
6	A6	7	cg01268345-Allele 2_Unmethylated	1.021	-0.001
6	A6	8	cg01268345-Allele 2_Unmethylated	1.027	0.004
6	A6	9	cg01268345-Allele 2_Unmethylated	1.028	0.003
6	A6	10	cg01268345-Allele 2_Unmethylated	1.029	0.002
6	A6	11	cg01268345-Allele 2_Unmethylated	1.031	0.003
6	A6	12	cg01268345-Allele 2_Unmethylated	1.031	0.001
6	A6	13	cg01268345-Allele 2_Unmethylated	1.034	0.003
6	A6	14	cg01268345-Allele 2_Unmethylated	1.031	-0.002
6	A6	15	cg01268345-Allele 2_Unmethylated	1.034	-0.001
6	A6	16	cg01268345-Allele 2_Unmethylated	1.040	0.004
6	A6	17	cg01268345-Allele 2_Unmethylated	1.042	0.004
6	A6	18	cg01268345-Allele 2_Unmethylated	1.045	0.005
6	A6	19	cg01268345-Allele 2_Unmethylated	1.044	0.003
6	A6	20	cg01268345-Allele 2_Unmethylated	1.041	-0.002
6	A6	21	cg01268345-Allele 2_Unmethylated	1.044	-0.001
6	A6	22	cg01268345-Allele 2_Unmethylated	1.048	0.003
6	A6	23	cg01268345-Allele 2_Unmethylated	1.050	0.003
6	A6	24	cg01268345-Allele 2_Unmethylated	1.050	0.001
6	A6	25	cg01268345-Allele 2_Unmethylated	1.050	-0.000
6	A6	26	cg01268345-Allele 2_Unmethylated	1.054	0.001
6	A6	27	cg01268345-Allele 2_Unmethylated	1.055	0.001
6	A6	28	cg01268345-Allele 2_Unmethylated	1.058	0.002
6	A6	29	cg01268345-Allele 2_Unmethylated	1.060	0.003
6	A6	30	cg01268345-Allele 2_Unmethylated	1.061	0.002
6	A6	31	cg01268345-Allele 2_Unmethylated	1.061	0.001
6	A6	32	cg01268345-Allele 2_Unmethylated	1.065	0.003
6	A6	33	cg01268345-Allele 2_Unmethylated	1.064	0.000
6	A6	34	cg01268345-Allele 2_Unmethylated	1.065	0.000
6	A6	35	cg01268345-Allele 2_Unmethylated	1.064	-0.002
6	A6	36	cg01268345-Allele 2_Unmethylated	1.062	-0.006
6	A6	37	cg01268345-Allele 2_Unmethylated	1.066	-0.004
6	A6	38	cg01268345-Allele 2_Unmethylated	1.067	-0.004
6	A6	39	cg01268345-Allele 2_Unmethylated	1.069	-0.004
6	A6	40	cg01268345-Allele 2_Unmethylated	1.071	-0.003
7	A7	1			
7	A7	2			
7	A7	3			
7	A7	4			
7	A7	5			
7	A7	6			
7	A7	7			
7	A7	8			
7	A7	9			
7	A7	10			
7	A7	11			
7	A7	12			
7	A7	13			
7	A7	14			
7	A7	15			
7	A7	16			
7	A7	17			
7	A7	18			
7	A7	19			
7	A7	20			
7	A7	21			
7	A7	22			
7	A7	23			
7	A7	24			
7	A7	25			
7	A7	26			
7	A7	27			
7	A7	28			
7	A7	29			
7	A7	30			
7	A7	31			
7	A7	32			
7	A7	33			
7	A7	34			
7	A7	35			
7	A7	36			
7	A7	37			
7	A7	38			
7	A7	39			
7	A7	40			
8	A8	1			
8	A8	2			
8	A8	3			
8	A8	4			
8	A8	5			
8	A8	6			
8	A8	7			
8	A8	8			
8	A8	9			
8	A8	10			
8	A8	11			
8	A8	12			
8	A8	13			
8	A8	14			
8	A8	15			
8	A8	16			
8	A8	17			
8	A8	18			
8	A8	19			
8	A8	20			
8	A8	21			
8	A8	22			
8	A8	23			
8	A8	24			
8	A8	25			
8	A8	26			
8	A8	27			
8	A8	28			
8	A8	29			
8	A8	30			
8	A8	31			
8	A8	32			
8	A8	33			
8	A8	34			
8	A8	35			
8	A8	36			
8	A8	37			
8	A8	38			
8	A8	39			
8	A8	40			
9	A9	1			
9	A9	2			
9	A9	3			
9	A9	4			
9	A9	5			
9	A9	6			
9	A9	7			
9	A9	8			
9	A9	9			
9	A9	10			
9	A9	11			
9	A9	12			
9	A9	13			
9	A9	14			
9	A9	15			
9	A9	16			
9	A9	17			
9	A9	18			
9	A9	19			
9	A9	20			
9	A9	21			
9	A9	22			
9	A9	23			
9	A9	24			
9	A9	25			
9	A9	26			
9	A9	27			
9	A9	28			
9	A9	29			
9	A9	30			
9	A9	31			
9	A9	32			
9	A9	33			
9	A9	34			
9	A9	35			
9	A9	36			
9	A9	37			
9	A9	38			
9	A9	39			
9	A9	40			
10	A10	1			
10	A10	2			
10	A10	3			
10	A10	4			
10	A10	5			
10	A10	6			
10	A10	7			
10	A10	8			
10	A10	9			
10	A10	10			
10	A10	11			
10	A10	12			
10	A10	13			
10	A10	14			
10	A10	15			
10	A10	16			
10	A10	17			
10	A10	18			
10	A10	19			
10	A10	20			
10	A10	21			
10	A10	22			
10	A10	23			
10	A10	24			
10	A10	25			
10	A10	26			
10	A10	27			
10	A10	28			
10	A10	29			
10	A10	30			
10	A10	31			
10	A10	32			
10	A10	33			
10	A10	34			
10	A10	35			
10	A10	36			
10	A10	37			
10	A10	38			
10	A10	39			
10	A10	40			
11	A11	1			
11	A11	2			
11	A11	3			
11	A11	4			
11	A11	5			
11	A11	6			
11	A11	7			
11	A11	8			
11	A11	9			
11	A11	10			
11	A11	11			
11	A11	12			
11	A11	13			
11	A11	14			
11	A11	15			
11	A11	16			
11	A11	17			
11	A11	18			
11	A11	19			
11	A11	20			
11	A11	21			
11	A11	22			
11	A11	23			
11	A11	24			
11	A11	25			
11	A11	26			
11	A11	27			
11	A11	28			
11	A11	29			
11	A11	30			
11	A11	31			
11	A11	32			
11	A11	33			
11	A11	34			
11	A11	35			
11	A11	36			
11	A11	37			
11	A11	38			
11	A11	39			
11	A11	40			
